date,pm2.5,o3,no2,so2,co
2016-11-06,33.0,33.0,2.0,0.0,1.826271186440678
2016-11-05,39.0,33.0,1.0,0.0,1.826271186440678
2016-11-04,23.0,28.0,5.0,0.0,1.826271186440678
2016-11-03,22.0,29.0,6.0,0.0,1.826271186440678
2016-11-02,27.0,29.0,4.0,0.0,1.826271186440678
2016-11-01,40.0,23.0,5.0,0.0,1.826271186440678
2016-10-31,42.0,40.0,5.0,0.0,1.826271186440678
2016-10-30,35.0,48.0,8.0,0.0,1.826271186440678
2016-10-29,40.0,38.0,13.0,0.0,2.0
2016-10-28,35.0,45.0,5.830965909090909,0.0,1.826271186440678
2016-10-27,39.0,38.0,5.830965909090909,0.0,1.826271186440678
2016-10-26,30.0,66.0,5.830965909090909,0.0,1.826271186440678
2016-10-25,31.0,49.0,5.830965909090909,0.0,1.826271186440678
2016-10-24,32.0,47.0,5.830965909090909,0.0,1.826271186440678
2016-10-23,37.0,40.0,5.830965909090909,0.0,1.826271186440678
2016-10-22,18.0,42.0,5.830965909090909,0.0,1.826271186440678
2016-10-21,20.0,32.0,5.830965909090909,0.0,1.826271186440678
2016-10-20,22.0,28.0,5.830965909090909,0.0,1.826271186440678
2016-10-19,17.0,26.0,5.830965909090909,0.0,1.826271186440678
2016-10-18,16.0,25.0,5.830965909090909,0.0,1.826271186440678
2016-10-17,15.0,29.0,5.830965909090909,0.0,1.826271186440678
2016-10-16,22.0,28.0,5.830965909090909,0.0,1.826271186440678
2016-10-15,29.0,34.0,5.830965909090909,0.0,1.826271186440678
2016-10-14,24.0,43.0,5.830965909090909,0.0,1.826271186440678
2016-10-13,24.0,44.0,5.830965909090909,0.0,1.826271186440678
2016-10-12,33.0,41.0,11.0,0.0,1.826271186440678
2016-10-11,47.0,25.0,11.0,0.0,1.826271186440678
2016-10-10,26.0,52.0,9.0,0.0,1.826271186440678
2016-10-09,20.0,35.0,8.0,0.0,1.826271186440678
2016-10-08,37.0,34.0,1.0,0.0,1.826271186440678
2016-10-07,24.0,40.0,5.0,0.0,1.826271186440678
2016-10-06,15.0,35.0,3.0,0.0,1.826271186440678
2016-10-05,31.0,30.0,3.0,0.0,1.826271186440678
2016-10-04,49.0,39.0,6.0,0.0,1.826271186440678
2016-10-03,49.0,53.0,9.0,0.0,1.826271186440678
2016-10-02,56.0,45.0,4.0,0.0,1.826271186440678
2016-10-01,36.64735698769008,46.0,7.0,0.0,1.826271186440678
2016-09-30,37.0,35.0,7.0,0.0,1.826271186440678
2016-09-29,35.0,35.0,5.0,0.0,1.826271186440678
2016-09-28,30.0,48.0,5.0,0.0,1.826271186440678
2016-09-27,14.0,28.0,1.0,0.0,1.826271186440678
2016-09-26,15.0,19.0,0.0,0.0,1.826271186440678
2016-09-25,18.0,20.0,2.0,0.0,1.826271186440678
2016-09-24,27.0,15.0,6.0,0.0,1.826271186440678
2016-09-23,36.0,17.0,7.0,0.0,1.826271186440678
2016-09-22,50.0,41.0,7.0,0.0,1.826271186440678
2016-09-21,41.0,39.0,9.0,0.0,1.826271186440678
2016-09-20,33.0,31.0,8.0,0.0,1.826271186440678
2016-09-19,28.0,54.0,4.0,0.0,1.826271186440678
2016-09-18,30.0,31.0,3.0,0.0,1.826271186440678
2016-09-17,21.0,32.0,4.0,0.0,1.826271186440678
2016-09-16,35.0,23.0,3.0,0.0,1.826271186440678
2016-09-15,25.0,31.0,4.0,0.0,1.826271186440678
2016-09-14,24.0,26.0,3.0,0.0,1.826271186440678
2016-09-13,29.0,28.0,2.0,0.0,1.826271186440678
2016-09-12,25.0,36.0,3.0,0.0,1.826271186440678
2016-09-11,30.0,31.0,4.0,0.0,1.826271186440678
2016-09-10,27.0,14.0,7.0,0.0,1.826271186440678
2016-09-09,29.0,21.0,7.0,0.0,1.826271186440678
2016-09-08,30.0,24.0,5.0,0.0,1.826271186440678
2016-09-07,34.0,27.0,5.0,0.0,1.826271186440678
2016-09-06,21.0,31.0,4.0,0.0,1.826271186440678
2016-09-05,37.0,18.0,4.0,0.0,1.826271186440678
2016-09-04,41.0,34.0,3.0,0.0,1.826271186440678
2016-09-03,48.0,35.0,2.0,0.0,1.826271186440678
2016-09-02,47.0,33.0,4.0,0.0,1.826271186440678
2016-09-01,39.0,41.0,6.0,0.0,1.826271186440678
2016-08-31,25.0,23.0,9.0,0.0,1.826271186440678
2016-08-30,18.0,24.0,3.0,0.0,1.826271186440678
2016-08-29,15.0,23.0,4.0,0.0,1.826271186440678
2016-08-28,23.0,25.0,0.0,0.0,1.826271186440678
2016-08-27,20.0,30.0,3.0,0.0,1.826271186440678
2016-08-26,32.0,33.0,4.0,0.0,1.826271186440678
2016-08-25,30.0,26.0,8.0,0.0,1.826271186440678
2016-08-24,28.0,22.0,6.0,0.0,1.826271186440678
2016-08-23,21.0,20.0,4.0,0.0,1.826271186440678
2016-08-22,22.0,15.0,4.0,0.0,1.826271186440678
2016-08-21,44.0,21.0,1.0,0.0,1.826271186440678
2016-08-20,34.0,20.0,1.0,0.0,1.826271186440678
2016-08-19,27.0,17.0,2.0,0.0,1.826271186440678
2016-08-18,19.0,12.0,3.0,0.0,1.826271186440678
2016-08-17,16.0,18.0,3.0,0.0,1.826271186440678
2016-08-16,17.0,18.0,3.0,0.0,1.826271186440678
2016-08-15,26.0,20.0,4.0,0.0,1.826271186440678
2016-08-14,50.0,24.0,4.0,0.0,1.826271186440678
2016-08-13,45.0,31.0,3.0,0.0,1.826271186440678
2016-08-12,32.0,29.0,1.0,0.0,1.826271186440678
2016-08-11,36.0,25.0,2.0,0.0,1.826271186440678
2016-08-10,43.0,36.0,2.0,0.0,1.826271186440678
2016-08-09,49.0,55.0,3.0,0.0,1.826271186440678
2016-08-08,49.0,52.0,1.0,0.0,1.826271186440678
2016-08-07,44.0,32.0,0.0,0.0,1.826271186440678
2016-08-06,31.0,33.0,0.0,0.0,1.826271186440678
2016-08-05,31.0,40.0,3.0,0.0,1.826271186440678
2016-08-04,33.0,55.0,1.0,0.0,1.826271186440678
2016-08-03,46.0,67.0,1.0,0.0,1.826271186440678
2016-08-02,56.0,48.0,1.0,0.0,1.826271186440678
2016-08-01,32.0,35.0,1.0,0.0,1.826271186440678
2016-07-31,26.0,21.0,1.0,0.0,1.826271186440678
2016-07-30,40.0,30.0,4.0,0.0,1.826271186440678
2016-07-29,38.0,42.0,5.0,0.0,1.826271186440678
2016-07-28,47.0,19.0,8.0,0.0,1.826271186440678
2016-07-27,29.0,10.0,8.0,0.0,1.826271186440678
2016-07-26,27.0,30.385289431757833,5.0,0.0,1.826271186440678
2016-07-25,23.0,23.0,4.0,0.0,1.826271186440678
2016-07-24,27.0,35.0,4.0,0.0,1.826271186440678
2016-07-23,33.0,39.0,3.0,0.0,1.826271186440678
2016-07-22,32.0,76.0,4.0,0.0,1.826271186440678
2016-07-21,31.0,63.0,8.0,0.0,1.826271186440678
2016-07-20,23.0,43.0,6.0,0.0,1.826271186440678
2016-07-19,25.0,23.0,5.0,0.0,1.826271186440678
2016-07-18,28.0,37.0,6.0,0.0,1.826271186440678
2016-07-17,41.0,35.0,3.0,0.0,1.826271186440678
2016-07-16,72.0,49.0,2.0,0.0,1.826271186440678
2016-07-15,48.0,32.0,2.0,0.0,1.826271186440678
2016-07-14,44.0,23.0,1.0,0.0,1.826271186440678
2016-07-13,53.0,25.0,1.0,0.0,1.826271186440678
2016-07-12,79.0,24.0,2.0,0.0,1.826271186440678
2016-07-11,78.0,18.0,1.0,0.0,1.826271186440678
2016-07-10,52.0,18.0,2.0,0.0,1.826271186440678
2016-07-09,50.0,26.0,2.0,0.0,1.826271186440678
2016-07-08,34.0,26.0,2.0,0.0,1.826271186440678
2016-07-07,36.0,22.0,1.0,0.0,1.826271186440678
2016-07-06,41.0,21.0,3.0,0.0,1.826271186440678
2016-07-05,44.0,25.0,0.0,0.0,1.826271186440678
2016-07-04,43.0,22.0,5.830965909090909,0.0,1.826271186440678
2016-07-03,50.0,18.0,2.0,0.0,1.826271186440678
2016-07-02,40.0,24.0,5.0,0.0,1.826271186440678
2016-07-01,36.64735698769008,54.0,5.0,0.0,1.826271186440678
2016-06-30,31.0,40.0,5.0,0.0,1.826271186440678
2016-06-29,38.0,33.0,3.0,0.0,1.826271186440678
2016-06-28,48.0,34.0,5.0,0.0,1.826271186440678
2016-06-27,37.0,54.0,5.0,0.0,1.826271186440678
2016-06-26,38.0,34.0,2.0,0.0,1.826271186440678
2016-06-25,35.0,22.0,4.0,0.0,1.826271186440678
2016-06-24,27.0,34.0,5.0,0.0,1.826271186440678
2016-06-23,27.0,40.0,5.0,0.0,1.826271186440678
2016-06-22,47.0,39.0,4.0,0.0,1.826271186440678
2016-06-21,50.0,42.0,5.0,0.0,1.826271186440678
2016-06-20,33.0,32.0,3.0,0.0,1.826271186440678
2016-06-19,35.0,41.0,2.0,0.0,1.826271186440678
2016-06-18,43.0,32.0,3.0,0.0,1.826271186440678
2016-06-17,53.0,48.0,1.0,0.0,1.826271186440678
2016-06-16,65.0,32.0,2.0,0.0,1.826271186440678
2016-06-15,55.0,25.0,3.0,0.0,1.826271186440678
2016-06-14,35.0,24.0,2.0,0.0,1.826271186440678
2016-06-13,32.0,23.0,4.0,0.0,1.826271186440678
2016-06-12,34.0,20.0,4.0,0.0,1.826271186440678
2016-06-11,38.0,29.0,4.0,0.0,1.826271186440678
2016-06-10,52.0,44.0,6.0,0.0,1.826271186440678
2016-06-09,49.0,50.0,9.0,0.0,1.826271186440678
2016-06-08,37.0,51.0,6.0,0.0,1.826271186440678
2016-06-07,23.0,32.0,4.0,0.0,1.826271186440678
2016-06-06,19.0,34.0,2.0,0.0,1.826271186440678
2016-06-05,17.0,27.0,2.0,0.0,1.826271186440678
2016-06-04,21.0,30.0,3.0,0.0,1.826271186440678
2016-06-03,19.0,35.0,9.0,0.0,1.826271186440678
2016-06-02,27.0,25.0,7.0,0.0,1.826271186440678
2016-06-01,32.0,24.0,5.0,0.0,1.826271186440678
2016-05-31,36.0,39.0,4.0,0.0,1.826271186440678
2016-05-30,32.0,39.0,4.0,0.0,1.826271186440678
2016-05-29,33.0,49.0,5.0,0.0,1.826271186440678
2016-05-28,22.0,46.0,8.0,0.0,1.826271186440678
2016-05-27,38.0,31.0,4.0,0.0,1.826271186440678
2016-05-26,47.0,15.0,2.0,0.0,1.826271186440678
2016-05-25,34.0,20.0,2.0,0.0,1.826271186440678
2016-05-24,22.0,25.0,3.0,0.0,1.826271186440678
2016-05-23,28.0,46.0,4.0,0.0,1.826271186440678
2016-05-22,37.0,41.0,2.0,0.0,1.826271186440678
2016-05-21,30.0,31.0,4.0,0.0,1.826271186440678
2016-05-20,37.0,33.0,4.0,0.0,1.826271186440678
2016-05-19,32.0,18.0,3.0,0.0,1.826271186440678
2016-05-18,28.0,31.0,4.0,0.0,1.826271186440678
2016-05-17,33.0,32.0,3.0,0.0,1.826271186440678
2016-05-16,33.0,33.0,3.0,0.0,1.826271186440678
2016-05-15,52.0,36.0,5.830965909090909,0.0,1.826271186440678
2016-05-14,47.0,39.0,20.0,0.0,1.826271186440678
2016-05-13,51.0,44.0,7.0,0.0,1.826271186440678
2016-05-12,46.0,47.0,5.0,0.0,1.826271186440678
2016-05-11,61.0,33.0,5.0,0.0,1.826271186440678
2016-05-10,39.0,40.0,4.0,0.0,1.826271186440678
2016-05-09,24.0,36.0,2.0,0.0,1.826271186440678
2016-05-08,37.0,45.0,2.0,0.0,1.826271186440678
2016-05-07,32.0,61.0,7.0,0.0,1.826271186440678
2016-05-06,36.0,51.0,8.0,0.0,1.826271186440678
2016-05-05,27.0,47.0,9.0,0.0,1.826271186440678
2016-05-04,10.0,47.0,7.0,0.0,1.826271186440678
2016-05-03,14.0,34.0,1.0,0.0,1.826271186440678
2016-05-02,36.0,27.0,1.0,0.0,1.826271186440678
2016-05-01,44.0,30.0,0.0,0.0,1.826271186440678
2016-04-30,52.0,51.0,3.0,0.0,1.826271186440678
2016-04-29,54.0,24.0,2.0,0.0,1.826271186440678
2016-04-28,47.0,35.0,5.0,0.0,1.826271186440678
2016-04-27,46.0,67.0,4.0,0.0,1.826271186440678
2016-04-26,34.0,30.0,3.0,0.0,1.826271186440678
2016-04-25,34.0,29.0,5.0,0.0,1.826271186440678
2016-04-24,42.0,41.0,7.0,0.0,1.826271186440678
2016-04-23,30.0,65.0,7.0,0.0,1.826271186440678
2016-04-22,26.0,45.0,8.0,0.0,1.826271186440678
2016-04-21,20.0,31.0,9.0,0.0,1.826271186440678
2016-04-20,27.0,36.0,5.0,0.0,1.826271186440678
2016-04-19,16.0,41.0,4.0,0.0,1.826271186440678
2016-04-18,33.0,36.0,3.0,0.0,1.826271186440678
2016-04-17,40.0,33.0,5.830965909090909,0.0,1.826271186440678
2016-04-16,25.0,26.0,3.0,0.0,1.826271186440678
2016-04-15,30.0,42.0,2.0,0.0,1.826271186440678
2016-04-14,23.0,30.0,2.0,0.0,1.826271186440678
2016-04-13,37.0,24.0,3.0,0.0,1.826271186440678
2016-04-12,39.0,20.0,3.0,0.0,1.826271186440678
2016-04-11,27.0,27.0,2.0,0.0,1.826271186440678
2016-04-10,39.0,39.0,3.0,0.0,1.826271186440678
2016-04-09,37.0,42.0,11.0,0.0,1.826271186440678
2016-04-08,38.0,41.0,11.0,0.0,1.826271186440678
2016-04-07,26.0,52.0,13.0,0.0,1.826271186440678
2016-04-06,35.0,40.0,6.0,0.0,1.826271186440678
2016-04-05,40.0,57.0,9.0,0.0,1.826271186440678
2016-04-04,49.0,59.0,10.0,0.0,1.826271186440678
2016-04-03,16.0,64.0,8.0,0.0,1.826271186440678
2016-04-02,17.0,35.0,6.0,0.0,1.826271186440678
2016-04-01,71.0,34.0,1.0,0.0,1.826271186440678
2016-03-31,30.0,35.0,6.0,0.0,1.826271186440678
2016-03-30,43.0,25.0,2.0,0.0,1.826271186440678
2016-03-29,22.0,26.0,5.0,0.0,1.826271186440678
2016-03-28,51.0,40.0,6.0,0.0,1.826271186440678
2016-03-27,54.0,34.0,6.0,0.0,1.826271186440678
2016-03-26,33.0,52.0,12.0,0.0,1.826271186440678
2016-03-25,25.0,45.0,7.0,0.0,1.826271186440678
2016-03-24,25.0,34.0,4.0,0.0,1.826271186440678
2016-03-23,20.0,35.0,3.0,0.0,1.826271186440678
2016-03-22,18.0,37.0,8.0,0.0,1.826271186440678
2016-03-21,13.0,37.0,10.0,0.0,1.826271186440678
2016-03-20,29.0,32.0,2.0,0.0,1.826271186440678
2016-03-19,48.0,31.0,1.0,0.0,1.826271186440678
2016-03-18,43.0,34.0,7.0,0.0,1.826271186440678
2016-03-17,63.0,23.0,6.0,0.0,1.826271186440678
2016-03-16,77.0,25.0,5.0,0.0,1.826271186440678
2016-03-15,38.0,32.0,1.0,0.0,1.826271186440678
2016-03-14,32.0,45.0,5.0,0.0,1.826271186440678
2016-03-13,17.0,40.0,4.0,0.0,1.826271186440678
2016-03-12,21.0,46.0,5.0,0.0,1.826271186440678
2016-03-11,10.0,46.0,5.0,0.0,1.826271186440678
2016-03-10,31.0,30.0,1.0,0.0,1.826271186440678
2016-03-09,39.0,25.0,3.0,0.0,1.826271186440678
2016-03-08,29.0,30.0,3.0,0.0,1.826271186440678
2016-03-07,38.0,32.0,2.0,0.0,1.826271186440678
2016-03-06,38.0,45.0,8.0,0.0,1.826271186440678
2016-03-05,25.0,54.0,10.0,0.0,1.826271186440678
2016-03-04,31.0,49.0,8.0,0.0,1.826271186440678
2016-03-03,18.0,39.0,3.0,0.0,1.826271186440678
2016-03-02,36.0,34.0,4.0,0.0,1.826271186440678
2016-03-01,27.0,29.0,4.0,0.0,1.826271186440678
2016-02-29,31.0,36.0,7.0,0.0,1.826271186440678
2016-02-28,44.0,43.0,8.0,0.0,1.826271186440678
2016-02-27,22.0,49.0,11.0,0.0,1.826271186440678
2016-02-26,25.0,35.0,7.0,0.0,1.826271186440678
2016-02-25,14.0,39.0,12.0,0.0,1.826271186440678
2016-02-24,14.0,34.0,6.0,0.0,1.826271186440678
2016-02-23,17.0,18.0,6.0,0.0,1.826271186440678
2016-02-22,35.0,21.0,6.0,0.0,1.826271186440678
2016-02-21,24.0,28.0,4.0,0.0,1.826271186440678
2016-02-20,25.0,34.0,3.0,0.0,1.826271186440678
2016-02-19,33.0,40.0,4.0,0.0,1.826271186440678
2016-02-18,24.0,39.0,13.0,0.0,1.826271186440678
2016-02-17,45.0,35.0,9.0,0.0,1.826271186440678
2016-02-16,21.0,41.0,16.0,0.0,1.826271186440678
2016-02-15,22.0,32.0,7.0,0.0,1.826271186440678
2016-02-14,48.0,31.0,5.0,0.0,1.826271186440678
2016-02-13,24.0,39.0,8.0,0.0,1.826271186440678
2016-02-12,15.0,36.0,7.0,0.0,1.826271186440678
2016-02-11,22.0,37.0,3.0,0.0,1.826271186440678
2016-02-10,20.0,36.0,11.0,0.0,1.826271186440678
2016-02-09,18.0,34.0,9.0,0.0,1.826271186440678
2016-02-08,45.0,33.0,7.0,0.0,1.826271186440678
2016-02-07,24.0,39.0,8.0,0.0,1.826271186440678
2016-02-06,34.0,31.0,8.0,0.0,1.826271186440678
2016-02-05,18.0,35.0,13.0,0.0,1.826271186440678
2016-02-04,20.0,32.0,8.0,0.0,1.826271186440678
2016-02-03,42.0,31.0,6.0,0.0,1.826271186440678
2016-02-02,54.0,33.0,11.0,0.0,1.826271186440678
2016-02-01,42.0,31.0,5.0,0.0,1.826271186440678
2016-01-31,20.0,34.0,3.0,0.0,1.826271186440678
2016-01-30,36.0,37.0,5.0,0.0,1.826271186440678
2016-01-29,44.0,36.0,16.0,0.0,1.826271186440678
2016-01-28,20.0,31.0,16.0,0.0,1.826271186440678
2016-01-27,20.0,27.0,7.0,0.0,1.826271186440678
2016-01-26,28.0,24.0,5.0,0.0,1.826271186440678
2016-01-25,35.0,32.0,11.0,0.0,1.826271186440678
2016-01-24,28.0,36.0,11.0,0.0,1.826271186440678
2016-01-23,16.0,29.0,10.0,0.0,1.826271186440678
2016-01-22,25.0,29.0,2.0,0.0,1.826271186440678
2016-01-21,31.0,23.0,7.0,0.0,1.826271186440678
2016-01-20,26.0,16.0,13.0,0.0,1.826271186440678
2016-01-19,46.0,37.0,16.0,0.0,1.826271186440678
2016-01-18,20.0,31.0,16.0,0.0,1.826271186440678
2016-01-17,33.0,28.0,6.0,0.0,1.826271186440678
2016-01-16,37.0,15.0,11.0,0.0,1.826271186440678
2016-01-15,38.0,26.0,11.0,0.0,1.826271186440678
2016-01-14,46.0,16.0,16.0,0.0,1.826271186440678
2016-01-13,48.0,30.0,20.0,0.0,1.826271186440678
2016-01-12,27.0,24.0,15.0,0.0,1.826271186440678
2016-01-11,26.0,17.0,13.0,0.0,1.826271186440678
2016-01-10,19.0,22.0,5.0,0.0,1.826271186440678
2016-01-09,31.0,20.0,3.0,0.0,1.826271186440678
2016-01-08,28.0,16.0,18.0,0.0,1.826271186440678
2016-01-07,31.0,20.0,16.0,0.0,1.826271186440678
2016-01-06,25.0,14.0,11.0,0.0,1.826271186440678
2016-01-05,31.0,19.0,8.0,0.0,1.826271186440678
2016-01-04,36.64735698769008,25.0,14.0,0.0,1.826271186440678
2016-01-03,36.64735698769008,26.0,8.0,0.0,1.826271186440678
2016-01-02,36.64735698769008,30.385289431757833,5.830965909090909,0.0,1.826271186440678
2016-01-01,21.0,30.385289431757833,5.830965909090909,0.0,1.826271186440678
2015-12-31,24.0,17.0,1.0,0.0,1.826271186440678
2015-12-30,15.0,11.0,2.0,0.0,1.826271186440678
2015-12-29,5.0,17.0,6.0,0.0,1.826271186440678
2015-12-28,26.0,20.0,0.0,0.0,1.826271186440678
2015-12-27,33.0,20.0,1.0,0.0,1.826271186440678
2015-12-26,40.0,19.0,1.0,0.0,1.826271186440678
2015-12-25,67.0,16.0,1.0,0.0,1.826271186440678
2015-12-24,48.0,17.0,12.0,0.0,1.826271186440678
2015-12-23,42.0,29.0,6.0,0.0,1.826271186440678
2015-12-22,27.0,19.0,13.0,0.0,1.826271186440678
2015-12-21,34.0,22.0,11.0,0.0,1.826271186440678
2015-12-20,39.0,25.0,7.0,0.0,1.826271186440678
2015-12-19,37.0,32.0,9.0,0.0,1.826271186440678
2015-12-18,25.0,25.0,8.0,0.0,1.826271186440678
2015-12-17,18.0,24.0,7.0,0.0,1.826271186440678
2015-12-16,34.0,26.0,6.0,0.0,1.826271186440678
2015-12-15,18.0,30.0,11.0,0.0,1.826271186440678
2015-12-14,15.0,29.0,12.0,0.0,1.826271186440678
2015-12-13,23.0,32.0,6.0,0.0,1.826271186440678
2015-12-12,30.0,24.0,2.0,0.0,1.826271186440678
2015-12-11,28.0,24.0,3.0,0.0,1.826271186440678
2015-12-10,47.0,27.0,8.0,0.0,1.826271186440678
2015-12-09,57.0,35.0,15.0,0.0,1.826271186440678
2015-12-08,57.0,40.0,16.0,0.0,1.826271186440678
2015-12-07,65.0,22.0,17.0,0.0,1.826271186440678
2015-12-06,54.0,34.0,14.0,0.0,1.826271186440678
2015-12-05,32.0,27.0,13.0,0.0,1.826271186440678
2015-12-04,20.0,24.0,12.0,0.0,1.826271186440678
2015-12-03,28.0,25.0,10.0,0.0,1.826271186440678
2015-12-02,12.0,17.0,9.0,0.0,1.826271186440678
2015-12-01,11.0,3.0,5.0,0.0,1.826271186440678
2015-11-30,9.0,2.0,4.0,0.0,1.826271186440678
2015-11-29,7.0,3.0,2.0,0.0,1.826271186440678
2015-11-28,31.0,7.0,3.0,0.0,1.826271186440678
2015-11-27,26.0,27.0,6.0,0.0,1.826271186440678
2015-11-26,27.0,31.0,2.0,0.0,1.826271186440678
2015-11-25,34.0,31.0,5.0,0.0,1.826271186440678
2015-11-24,43.0,30.0,15.0,0.0,1.826271186440678
2015-11-23,24.0,27.0,10.0,0.0,1.826271186440678
2015-11-22,24.0,28.0,5.0,0.0,1.826271186440678
2015-11-21,30.0,26.0,3.0,0.0,1.826271186440678
2015-11-20,40.0,31.0,11.0,0.0,1.826271186440678
2015-11-19,28.0,39.0,14.0,0.0,1.826271186440678
2015-11-18,17.0,26.0,19.0,0.0,1.826271186440678
2015-11-17,30.0,25.0,6.0,0.0,1.826271186440678
2015-11-16,36.0,23.0,7.0,0.0,1.826271186440678
2015-11-15,38.0,37.0,8.0,0.0,1.826271186440678
2015-11-14,24.0,36.0,6.0,0.0,1.826271186440678
2015-11-13,19.0,24.0,4.0,0.0,1.826271186440678
2015-11-12,21.0,30.0,4.0,0.0,1.826271186440678
2015-11-11,42.0,21.0,3.0,0.0,1.826271186440678
2015-11-10,36.0,29.0,12.0,0.0,1.826271186440678
2015-11-09,16.0,26.0,10.0,0.0,1.826271186440678
2015-11-08,18.0,25.0,1.0,0.0,1.826271186440678
2015-11-07,27.0,19.0,1.0,0.0,1.826271186440678
2015-11-06,22.0,23.0,5.0,0.0,1.826271186440678
2015-11-05,27.0,22.0,5.0,0.0,1.826271186440678
2015-11-04,33.0,33.0,6.0,0.0,1.826271186440678
2015-11-03,28.0,31.0,8.0,0.0,1.826271186440678
2015-11-02,23.0,6.0,6.0,0.0,1.826271186440678
2015-11-01,15.0,30.385289431757833,5.0,0.0,1.826271186440678
2015-10-31,27.0,22.0,2.0,0.0,1.826271186440678
2015-10-30,54.0,33.0,4.0,0.0,1.826271186440678
2015-10-29,31.0,64.0,10.0,0.0,1.826271186440678
2015-10-28,22.0,42.0,6.0,0.0,1.826271186440678
2015-10-27,14.0,30.0,5.0,0.0,1.826271186440678
2015-10-26,5.0,22.0,1.0,0.0,1.826271186440678
2015-10-25,16.0,25.0,1.0,0.0,1.826271186440678
2015-10-24,24.0,20.0,3.0,0.0,1.826271186440678
2015-10-23,23.0,27.0,4.0,0.0,1.826271186440678
2015-10-22,25.0,27.0,3.0,0.0,1.826271186440678
2015-10-21,38.0,29.0,4.0,0.0,1.826271186440678
2015-10-20,37.0,24.0,8.0,0.0,1.826271186440678
2015-10-19,24.0,47.0,11.0,0.0,1.826271186440678
2015-10-18,34.0,43.0,6.0,0.0,1.826271186440678
2015-10-17,50.0,41.0,4.0,0.0,1.826271186440678
2015-10-16,54.0,55.0,18.0,0.0,1.826271186440678
2015-10-15,57.0,69.0,20.0,0.0,1.826271186440678
2015-10-14,41.0,67.0,18.0,0.0,1.826271186440678
2015-10-13,48.0,46.0,8.0,0.0,1.826271186440678
2015-10-12,50.0,46.0,5.0,0.0,1.826271186440678
2015-10-11,43.0,71.0,6.0,0.0,1.826271186440678
2015-10-10,56.0,37.0,5.0,0.0,1.826271186440678
2015-10-09,62.0,40.0,14.0,0.0,1.826271186440678
2015-10-08,57.0,55.0,12.0,0.0,1.826271186440678
2015-10-07,44.0,46.0,13.0,0.0,1.826271186440678
2015-10-06,36.0,39.0,8.0,0.0,1.826271186440678
2015-10-05,47.0,30.385289431757833,5.830965909090909,0.0,1.826271186440678
2015-10-04,48.0,35.0,5.0,0.0,1.826271186440678
2015-10-03,33.0,40.0,8.0,0.0,1.826271186440678
2015-10-02,51.0,40.0,4.0,0.0,1.826271186440678
2015-10-01,36.64735698769008,37.0,8.0,0.0,1.826271186440678
2015-09-30,23.0,35.0,6.0,0.0,1.826271186440678
2015-09-29,28.0,25.0,4.0,0.0,1.826271186440678
2015-09-28,59.0,19.0,5.0,0.0,1.826271186440678
2015-09-27,55.0,31.0,4.0,0.0,1.826271186440678
2015-09-26,53.0,46.0,9.0,0.0,1.826271186440678
2015-09-25,57.0,37.0,14.0,0.0,1.826271186440678
2015-09-24,47.0,45.0,15.0,0.0,1.826271186440678
2015-09-23,49.0,51.0,8.0,0.0,1.826271186440678
2015-09-22,61.0,44.0,12.0,0.0,1.826271186440678
2015-09-21,49.0,47.0,8.0,0.0,1.826271186440678
2015-09-20,45.0,57.0,6.0,0.0,1.826271186440678
2015-09-19,38.0,54.0,9.0,0.0,1.826271186440678
2015-09-18,36.0,42.0,9.0,0.0,1.826271186440678
2015-09-17,29.0,40.0,8.0,0.0,1.826271186440678
2015-09-16,35.0,38.0,6.0,0.0,1.826271186440678
2015-09-15,49.0,32.0,5.0,0.0,1.826271186440678
2015-09-14,30.0,49.0,8.0,0.0,1.826271186440678
2015-09-13,26.0,46.0,6.0,0.0,1.826271186440678
2015-09-12,21.0,33.0,5.0,0.0,1.826271186440678
2015-09-11,32.0,15.0,7.0,0.0,1.826271186440678
2015-09-10,40.0,19.0,8.0,0.0,1.826271186440678
2015-09-09,45.0,24.0,10.0,0.0,1.826271186440678
2015-09-08,37.0,58.0,6.0,0.0,1.826271186440678
2015-09-07,51.0,38.0,2.0,0.0,1.826271186440678
2015-09-06,43.0,35.0,2.0,0.0,1.826271186440678
2015-09-05,26.0,20.0,5.0,0.0,1.826271186440678
2015-09-04,21.0,28.0,6.0,0.0,1.826271186440678
2015-09-03,17.0,36.0,4.0,0.0,1.826271186440678
2015-09-02,18.0,37.0,5.0,0.0,1.826271186440678
2015-09-01,35.0,24.0,8.0,0.0,1.826271186440678
2015-08-31,47.0,36.0,12.0,0.0,1.826271186440678
2015-08-30,48.0,59.0,13.0,0.0,1.826271186440678
2015-08-29,62.0,103.0,8.0,0.0,1.826271186440678
2015-08-28,54.0,84.0,10.0,0.0,1.826271186440678
2015-08-27,39.0,52.0,10.0,0.0,1.826271186440678
2015-08-26,31.0,41.0,7.0,0.0,1.826271186440678
2015-08-25,28.0,31.0,7.0,0.0,1.826271186440678
2015-08-24,26.0,37.0,3.0,0.0,1.826271186440678
2015-08-23,24.0,34.0,2.0,0.0,1.826271186440678
2015-08-22,26.0,21.0,4.0,0.0,1.826271186440678
2015-08-21,22.0,38.0,6.0,0.0,1.826271186440678
2015-08-20,27.0,18.0,9.0,0.0,1.826271186440678
2015-08-19,19.0,19.0,9.0,0.0,1.826271186440678
